,,NPV Vehicle and Vessel Tax,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
,,Residual Value after Depreciation,9521.25,8760.449999999999,8072.7300000000005,7450.782,6888.0288,6378.55092,5917.020828,5498.6437452,5119.10437068,4774.518933612,4461.3920402508,4176.577836225721,,,,,,,,,,,
,,TCO ,88206.8646710533,79984.7528739325,80584.38327566262,75786.09025209963,71387.7649271647,67351.18596147407,63641.902355142774,60228.85792489678,57084.05328938787,54182.241613177226,51500.65473476973,49018.756641505875,,,,,,,,,,,
,,A00 Class ICEV Sample Avg,,,,,,,,,,,,,,,,,,,,,,,
,,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,,,,,,,,,,,
,,Retail Price,51066,51366,51672,51984.12,52302.4824,52627.212048,52958.43628896,53296.2850147392,53640.89071503398,53992.388529334654,54350.916299921344,54716.61462591978,,,,,,,,,,,
,,Purchase Tax,5500,5530,5560.6,5591.812000000001,5623.64824,5656.121204800001,5689.243628896001,5723.02850147392,5757.489071503398,5792.638852933465,5828.491629992135,5865.061462591978,,,,,,,,,,,
,,Consumer Final Price,60500,60830,61166.6,61509.932,61860.13064,62217.3332528,62581.679917856,62953.31351621312,63332.37978653738,63719.02738226812,64113.407929913476,64515.676088511755,,,,,,,,,,,
,,Range/Day (km),30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,
,,Years of Usage,8,8,8,8,8,8,8,8,8,8,8,8,,,,,,,,,,,
,,Oil/hundred KM (L/100km),5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,,,,,,,,,,,
,,Oil Price (RMB/Litre),7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,
,,Discount Rate,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,,,,,,
,,NPV Energy Cost,29372.662991439756,28517.148535378405,27686.55197609554,26880.14754960732,26097.230630686718,25337.117117171572,24599.14283220541,23882.662943888747,23187.05140183373,22511.70039012984,21856.019796242563,21219.43669538113,,,,,,,,,,,
,,NPV Maintenance Cost,15000,14550,14113.5,13690.095,13279.39215,12881.0103855,12494.580073935,12119.74267171695,11756.150391565441,11403.465879818477,11061.361903423922,10729.521046321204,,,,,,,,,,,
,,NPV Insurance Cost,21690.848865664626,21059.076568606433,20445.705406414014,19850.199423702925,19272.038275439732,18710.716772271586,18165.74443909863,17636.645086503522,17122.956394663615,16624.22950938215,16140.02864988558,15669.930728044254,,,,,,,,,,,
,,NPV Vehicle and Vessel Tax,360,349.2,338.724,328.56228,318.7054116,309.144249252,299.86992177444,290.8738241212068,282.1476093975706,273.6831811156435,265.4726856821742,257.5085051117089,,,,,,,,,,,
,,Residual Value after Depreciation,17873.1,17978.1,18085.199999999997,18194.442,18305.86884,18419.5242168,18535.452701136,18653.69975515872,18774.31175026189,18897.335985267127,19022.82070497247,19150.81511907192,,,,,,,,,,,
,,TCO ,108690.41185710437,106978.12510398484,105327.15738250955,103735.93197331026,102202.92285612646,100726.65331094316,99305.69456195904,97938.66446316362,96624.22622433829,95361.08717633146,94147.99757449307,92983.74943918642,,,,,,,,,,,
,,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,,,,,,,,,,,
,,A00 (20km/day),-20483.54718605106,-26993.372230052337,-24742.774106846933,-27949.84172121063,-30815.157928961766,-33375.467349469094,-35663.792206816266,-37709.806538266836,-39540.17293495042,-41178.84556315424,-42647.342839723344,-43964.99279768054,,,,,,,,,,,
,,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
,,Annual range,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950
,,Electricity amount,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998,1270.1999999999998
,,Electricity Cost,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999,1016.1599999999999
,,Discounted Electricity Cost,1016.1599999999999,986.5631067961164,957.8282590253557,929.9303485683065,902.8449986100064,876.5485423398121,851.0180022716621,826.2310701666622,802.1660875404489,778.8020267382998,756.1184725614562,734.0956044285982,712.7141790568916,691.9555136474676,671.801469560648,652.2344364666485,633.2373169579113,614.7935116096227,596.8869044753618,579.5018490052056,562.623154373986,546.2360722077535,530.326283696848
,,Electricity Cost NPV,7347.124327777921,7133.130415318369,6925.369335260553,6723.659548796655,6527.824804656947,6337.6939851038305,6153.100956411486,5973.884423700472,5799.887790000459,5630.959019417922,5466.950504289244,5307.7189362031495,5153.125180779756,5003.034156096852,4857.314714657138,4715.839528793337,0,0,0,0,0,0,0
,,Maintenance Cost,400,,,,,,,,,,,,,,,,,,,,,,
,,Insurance cost,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
,,Discounted Insurance Cost,3500,3398.0582524271845,3299.0856819681403,3202.9958077360584,3109.7046677049116,3019.1307453445743,2931.1948983927905,2845.820289701738,2762.932320098775,2682.458563202694,2604.328702138538,2528.474468095668,2454.8295806754063,2383.3296899761226,2313.9123203651675,2246.5168158885117,2181.0842872704,2117.5575604566993,2055.8811266569896,1996.0010938417374,1937.8651396521723,1881.422465681721,1826.6237530890494
,,Insurance cost NPV,25305.9903432754,21657.07245861413,21026.283940402063,20413.867903302973,19819.289226507743,19242.028375250236,18681.58094684489,18137.457229946493,17609.18177664709,17096.292987036006,16598.342705860196,16114.895830932232,,,,,,,,,,,
,,Annual range,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950
,,Oil amount,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35,580.35
,,Oil cost,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003,4062.4500000000003
,,,4062.4500000000003,3944.1262135922334,3829.248751060421,3717.7172340392435,3609.434207805091,3504.3050561214477,3402.2379185645123,3303.1436102568077,3206.9355439386486,3113.5296543093673,3022.8443245722015,2934.800315118642,2849.320694289944,2766.3307711552857,2685.75803024785,2607.532068201796,2531.5845322347536,2457.849060422091,2386.261223710768,2316.7584696221047,2249.2800675942767,2183.7670559167736,2120.16219021046
,,,29372.662991439756,28517.148535378405,27686.55197609554,26880.14754960732,26097.230630686718,25337.117117171572,24599.14283220541,23882.662943888747,23187.05140183373,22511.70039012984,21856.019796242563,21219.43669538113,,,,,,,,,,,
